SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1018GS2026, GS, 13-Oct-2022,112.35,111.5,111.5,111.5,111.5,111.5,111.5,1,0,1,1,100
20MICRONS, EQ, 13-Oct-2022,96.85,96.85,97.85,95.4,96.25,95.95,96.39,56206,54.18,1996,33265,59.18
21STCENMGM, EQ, 13-Oct-2022,23.15,23.15,23.6,22.8,23,23.3,23.09,5194,1.2,102,1875,36.1
